time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1778159712.953013,1,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,1.000000,1.000000
1778159712.959174,2,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,0.500000,0.500000
1778159712.964795,3,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,0.333333,0.333333
1778159712.9706013,4,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,0.250000,0.250000
1778159712.9771163,5,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.03,0.200000,0.200000
1778159712.9884977,6,0.9996,0,-2.0019,-0.3335,-0.6115,0.168628,0.0054,-23.11,0.166667,0.166667
1778159713.0050178,7,0.9996,0,-2.0698,-0.2956,-1.0731,0.122984,0.0052,-23.15,0.142857,0.142857
1778159713.0215735,8,0.9996,0,-2.1166,-0.2645,-1.4349,0.095711,0.0052,-23.17,0.125000,0.125000
1778159713.0380652,9,0.9997,0,-2.1140,-0.2348,-1.7191,0.076267,0.0052,-23.51,0.111111,0.111111
1778159713.054153,10,0.9997,0,-2.1060,-0.2106,-1.9473,0.062991,0.0052,-24.30,0.100000,0.100000
1778159713.0694242,11,0.9997,0,-2.1989,-0.1999,-2.1519,0.055780,0.0043,-25.59,0.090909,0.090909
1778159713.084882,12,0.9998,0,-2.2469,-0.1872,-2.3314,0.049889,0.0043,-27.05,0.083333,0.083333
1778159713.0993907,13,0.9998,0,-2.3734,-0.1825,-2.5031,0.044637,0.0044,-28.82,0.076923,0.076923
1778159713.1138306,14,0.9998,0,-2.5032,-0.1788,-2.6692,0.037131,0.0042,-30.52,0.071429,0.071429
1778159713.1284134,15,0.9998,0,-2.5924,-0.1728,-2.8253,0.031138,0.0043,-31.79,0.066667,0.066667
1778159713.1430178,16,0.9997,0,-2.6978,-0.1686,-2.9754,0.024324,0.0044,-32.73,0.062500,0.062500
1778159713.1573563,17,0.9997,0,-2.7385,-0.1611,-3.1131,0.024551,0.0043,-32.71,0.058824,0.058824
1778159713.1726553,18,0.9998,0,-2.4683,-0.1371,-3.2068,0.071856,0.0050,-31.03,0.055556,0.055556
1778159713.1869872,19,0.9998,0,-2.3329,-0.1228,-3.2771,0.082832,0.0043,-28.40,0.052632,0.052632
1778159713.202229,20,0.9997,0,-2.1342,-0.1067,-3.3214,0.094061,0.0042,-25.95,0.050000,0.050000
1778159713.2182903,21,0.9994,0,-2.0039,-0.0954,-3.3496,0.090166,0.0051,-24.15,0.047619,0.047619
1778159713.234179,22,0.9989,0,-2.1868,-0.0994,-3.3916,0.065455,0.0051,-23.95,0.045455,0.045455
1778159713.250081,23,0.9984,0,-2.1884,-0.0952,-3.4304,0.060557,0.0050,-24.79,0.043478,0.043478
1778159713.2660067,24,0.9980,0,-2.2659,-0.0944,-3.4725,0.050393,0.0051,-25.61,0.041667,0.041667
1778159713.282035,25,0.9978,0,-2.2817,-0.0913,-3.5126,0.049456,0.0050,-25.96,0.040000,0.040000
1778159713.298008,26,0.9977,0,-2.3259,-0.0895,-3.5531,0.049828,0.0050,-25.83,0.038462,0.038462
1778159713.314156,27,0.9978,0,-2.5154,-0.0932,-3.6045,0.054630,0.0050,-26.15,0.037037,0.037037
1778159713.3299031,28,0.9982,0,-2.6951,-0.0963,-3.6649,0.065653,0.0050,-25.33,0.035714,0.035714
1778159713.3459442,29,0.9988,0,-2.9819,-0.1028,-3.7407,0.092221,0.0051,-23.33,0.034483,0.034483
1778159713.3612027,30,0.9993,0,-3.1919,-0.1065,-3.8253,0.110249,0.0043,-19.67,0.034064,0.033333
1778159713.3762887,31,0.9994,0,-3.2440,-0.1046,-3.9078,0.138584,0.0042,-13.45,0.034064,0.032258
1778159713.3924012,32,0.9990,0,-3.2337,-0.1007,-3.9843,0.150242,0.0051,-8.99,0.034064,0.031250
