time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778156496.1781647,1,0.0197,1,0.0000,0.0000,0.0000,0.018733,0.0090,25.75,32.08,-12.57,1.000000,1.000000
1778156496.1953964,2,0.0197,1,0.0000,0.0000,0.0000,0.032805,0.0072,24.21,27.84,-10.17,0.500000,0.500000
1778156496.2155101,3,0.0195,1,0.0000,0.0000,0.0000,0.043707,0.0089,20.38,23.78,-6.81,0.333333,0.333333
1778156496.2368665,4,0.0192,1,0.0000,0.0000,0.0000,0.045968,0.0111,16.46,22.34,-4.18,0.250000,0.250000
1778156496.2570744,5,0.0190,1,0.0000,0.0000,0.0000,0.040348,0.0094,14.78,24.40,-4.06,0.200000,0.200000
1778156496.2756155,6,0.0190,1,0.0000,0.0000,0.0000,0.029771,0.0076,15.26,27.56,-5.40,0.166667,0.166667
1778156496.294378,7,0.0191,1,0.0000,0.0000,0.0000,0.035070,0.0079,17.34,27.32,-6.00,0.142857,0.142857
1778156496.3127196,8,0.0192,1,0.0000,0.0000,0.0000,0.056612,0.0075,16.89,22.65,-4.69,0.125000,0.125000
1778156496.332866,9,0.0197,1,0.0000,0.0000,0.0000,0.066361,0.0091,13.32,16.54,-2.12,0.111111,0.111111
1778156496.351254,10,0.0212,1,0.0000,0.0000,0.0000,0.063715,0.0075,10.36,14.39,-0.25,0.100000,0.100000
1778156496.375311,11,0.0276,1,0.0000,0.0000,0.0000,0.046570,0.0131,8.84,15.92,-0.25,0.090909,0.090909
1778156496.4047444,12,0.0471,1,0.0000,0.0000,0.0000,0.026789,0.0185,11.71,19.12,-2.14,0.083333,0.083333
1778156496.4215224,13,0.0737,1,0.0000,0.0000,0.0000,0.054867,0.0059,16.64,20.22,-3.56,0.076923,0.076923
1778156496.4382477,14,0.1058,0,-19.1526,-0.1447,-0.2884,0.035735,0.0059,22.21,33.06,-12.24,0.071429,0.071429
1778156496.4541566,15,0.1376,0,-15.8828,-0.1134,-0.5438,0.017442,0.0051,20.86,24.05,-9.21,0.066667,0.066667
1778156496.470152,16,0.1654,0,-12.8117,-0.0805,-0.7503,0.020579,0.0052,16.20,17.83,-5.30,0.062500,0.062500
1778156496.4869823,17,0.1892,0,-9.8744,-0.0469,-0.8983,0.033251,0.0059,11.71,15.51,-2.82,0.058824,0.058824
1778156496.5037134,18,0.2103,0,-6.9641,-0.0124,-0.9813,0.039690,0.0058,9.50,16.84,-2.38,0.055556,0.055556
1778156496.519604,19,0.2299,0,-4.5407,0.0171,-1.0075,0.019406,0.0051,9.12,19.44,-3.09,0.052632,0.052632
1778156496.5364318,20,0.2475,0,-3.4524,0.0304,-1.0078,0.004073,0.0052,11.29,20.54,-3.96,0.050000,0.050000
1778156496.5532076,21,0.2617,0,-3.7731,0.0260,-1.0166,0.006852,0.0051,13.93,18.14,-4.10,0.047619,0.047619
1778156496.5699787,22,0.2698,0,-5.2548,0.0075,-1.0612,0.024561,0.0059,15.60,11.87,-3.33,0.045455,0.045455
1778156496.5859194,23,0.2716,0,-6.5484,-0.0079,-1.1338,0.021487,0.0050,12.19,5.09,-2.13,0.043478,0.043478
1778156496.602585,24,0.2689,0,-7.1112,-0.0141,-1.2147,0.011381,0.0051,4.59,0.04,-0.68,0.041667,0.041667
1778156496.6185563,25,0.2640,0,-6.7324,-0.0099,-1.2828,0.018724,0.0051,-3.12,-1.45,0.38,0.040000,0.040000
1778156496.6344736,26,0.2586,0,-5.0534,0.0069,-1.3135,0.023795,0.0051,-10.63,0.34,0.67,0.038462,0.038462
1778156496.6504416,27,0.2537,0,-3.1735,0.0245,-1.3067,0.014768,0.0051,-16.15,2.79,1.14,0.037037,0.037037
1778156496.6665814,28,0.2502,0,-1.8986,0.0356,-1.2767,0.006168,0.0052,-18.69,4.99,1.86,0.035714,0.035714
1778156496.6818352,29,0.2479,0,-1.0902,0.0422,-1.2333,0.001451,0.0043,-20.78,6.00,2.31,0.034483,0.034483
1778156496.6970816,30,0.2449,0,-1.0338,0.0423,-1.1896,0.001751,0.0042,-21.28,6.13,2.40,0.033333,0.034064
1778156496.7130249,31,0.2409,0,-2.2371,0.0327,-1.1658,0.018289,0.0050,-16.42,6.45,2.20,0.032258,0.034064
1778156496.72892,32,0.2364,0,-4.1766,0.0181,-1.1721,0.038637,0.0050,-7.34,6.89,1.63,0.031250,0.034064
1778156496.7449226,33,0.2314,0,-6.6071,0.0009,-1.2140,0.035326,0.0051,2.60,6.84,0.53,0.030303,0.034064
1778156496.7609324,34,0.2279,0,-9.1765,-0.0163,-1.2920,0.015663,0.0051,12.52,5.78,-0.68,0.029412,0.034064
1778156496.7786076,35,0.2270,0,-10.7952,-0.0267,-1.3920,0.006683,0.0059,20.16,4.01,-1.06,0.028571,0.034064
1778156496.7962506,36,0.2277,0,-11.7067,-0.0323,-1.5041,0.003312,0.0059,23.71,1.88,-0.52,0.027778,0.034064
1778156496.813709,37,0.2289,0,-12.3473,-0.0361,-1.6244,0.000490,0.0058,26.42,-0.00,0.12,0.027027,0.034064
1778156496.8312461,38,0.2301,0,-12.6506,-0.0377,-1.7482,0.000237,0.0058,28.16,-1.13,0.61,0.026316,0.034064
1778156496.8489096,39,0.2295,0,-13.1059,-0.0401,-1.8768,0.001884,0.0059,27.91,-2.00,1.04,0.025641,0.034064
1778156496.866506,40,0.2261,0,-14.0368,-0.0452,-2.0153,0.007111,0.0059,25.46,-3.17,1.29,0.025000,0.034064
1778156496.8839953,41,0.2212,0,-15.2498,-0.0515,-2.1661,0.010111,0.0058,19.54,-5.08,1.07,0.024390,0.034064
1778156496.9015872,42,0.2188,0,-16.0200,-0.0552,-2.3241,0.006764,0.0059,12.20,-7.03,0.80,0.023810,0.034064
1778156496.9190795,43,0.2219,0,-14.4670,-0.0469,-2.4625,0.039353,0.0058,5.04,-7.32,0.81,0.023256,0.034064
1778156496.935759,44,0.2300,0,-10.8552,-0.0278,-2.5558,0.096006,0.0058,0.72,-4.03,0.29,0.022727,0.034064
1778156496.9523666,45,0.2390,0,-7.0937,-0.0077,-2.6004,0.095406,0.0058,1.96,4.90,-1.43,0.022222,0.034064
1778156496.969096,46,0.2437,0,-3.9367,0.0091,-2.6024,0.044385,0.0059,8.76,17.96,-6.23,0.021739,0.034064
1778156496.985801,47,0.2436,0,-1.4669,0.0219,-2.5713,0.014180,0.0051,18.52,30.97,-13.57,0.021277,0.034064
1778156497.0032668,48,0.2403,0,0.3264,0.0307,-2.5171,0.004858,0.0058,28.12,41.25,-21.47,0.020833,0.034064
1778156497.020792,49,0.2363,0,1.5096,0.0363,-2.4487,0.001432,0.0059,35.18,47.50,-27.89,0.020408,0.034064
1778156497.038279,50,0.2338,0,1.7892,0.0374,-2.3778,0.000844,0.0058,37.07,49.08,-29.78,0.020000,0.034064
1778156497.0556514,51,0.2310,0,0.4708,0.0313,-2.3244,0.004949,0.0058,36.07,46.70,-28.18,0.019608,0.034064
1778156497.0724058,52,0.2275,0,-0.7051,0.0260,-2.2860,0.005241,0.0051,35.17,42.32,-25.46,0.019231,0.034064
1778156497.0890493,53,0.2245,0,-1.4656,0.0227,-2.2573,0.003102,0.0051,34.02,38.21,-22.61,0.018868,0.034064
1778156497.1058757,54,0.2216,0,-2.0254,0.0203,-2.2354,0.000483,0.0052,32.07,36.12,-20.27,0.018519,0.034064
1778156497.1228783,55,0.2188,0,-1.9886,0.0203,-2.2134,0.000354,0.0052,27.23,36.12,-17.07,0.018182,0.034064
1778156497.1381464,56,0.2158,0,-2.1313,0.0197,-2.1932,0.000502,0.0043,18.37,34.88,-11.71,0.017857,0.034064
1778156497.154149,57,0.2131,0,-2.8742,0.0169,-2.1814,0.003872,0.0050,7.85,30.54,-5.72,0.017544,0.034064
1778156497.170824,58,0.2111,0,-4.9496,0.0093,-2.1921,0.023312,0.0058,-0.70,22.29,-1.53,0.017241,0.034064
