time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778247480.424118,1,0.0330,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,1.000000,1.000000
1778247480.4300692,2,0.0330,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.500000,0.500000
1778247480.4359038,3,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.333333,0.333333
1778247480.4416895,4,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.250000,0.250000
1778247480.4475427,5,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.200000,0.200000
1778247480.4635234,6,0.0329,1,0.0000,0.0000,0.0000,0.463670,0.0050,28.59,4.53,0.68,0.166667,0.166667
1778247480.4795113,7,0.0329,1,0.0000,0.0000,0.0000,0.461663,0.0050,28.59,4.60,0.64,0.159104,0.142857
1778247480.4954686,8,0.0328,1,0.0000,0.0000,0.0000,0.450436,0.0051,28.55,5.08,0.34,0.159104,0.125000
1778247480.5113323,9,0.0327,1,0.0000,0.0000,0.0000,0.425910,0.0050,28.25,6.11,-0.25,0.159104,0.111111
1778247480.5272498,10,0.0326,1,0.0000,0.0000,0.0000,0.379624,0.0050,27.43,8.09,-1.29,0.159104,0.100000
1778247480.5423226,11,0.0329,1,0.0000,0.0000,0.0000,0.318697,0.0050,26.07,10.86,-2.57,0.159104,0.090909
1778247480.5566607,12,0.0348,1,0.0000,0.0000,0.0000,0.256094,0.0042,24.36,13.59,-3.69,0.159104,0.083333
1778247480.5710273,13,0.0401,1,0.0000,0.0000,0.0000,0.200130,0.0043,22.04,15.80,-4.27,0.159104,0.076923
1778247480.5853522,14,0.0519,1,0.0000,0.0000,0.0000,0.157000,0.0042,19.83,17.02,-4.32,0.159104,0.071429
1778247480.5997386,15,0.0715,1,0.0000,0.0000,0.0000,0.122623,0.0042,18.00,17.18,-4.02,0.159104,0.066667
1778247480.6142383,16,0.0952,1,0.0000,0.0000,0.0000,0.095641,0.0043,16.43,16.47,-3.50,0.159104,0.062500
1778247480.628509,17,0.1199,0,-0.3952,-0.0075,-0.0103,0.079719,0.0043,15.28,14.37,-2.74,0.159104,0.058824
1778247480.6427991,18,0.1423,0,-0.5269,-0.0103,-0.0246,0.090141,0.0042,14.42,10.11,-1.44,0.159104,0.055556
1778247480.6580672,19,0.1598,0,-0.7176,-0.0149,-0.0453,0.137786,0.0051,13.74,3.83,0.48,0.159104,0.052632
1778247480.6733108,20,0.1727,0,-0.9548,-0.0210,-0.0740,0.220806,0.0051,13.31,-3.89,2.84,0.159104,0.050000
1778247480.689483,21,0.1818,0,-1.2042,-0.0276,-0.1112,0.326295,0.0051,13.45,-11.74,5.22,0.159104,0.047619
1778247480.7054768,22,0.1883,0,-1.4170,-0.0332,-0.1552,0.431687,0.0050,13.84,-18.29,7.26,0.159104,0.045455
1778247480.7214105,23,0.1928,0,-1.5728,-0.0370,-0.2038,0.516500,0.0050,14.28,-23.09,8.81,0.159104,0.043478
1778247480.73734,24,0.1959,0,-1.6767,-0.0390,-0.2545,0.566795,0.0051,14.60,-25.96,9.75,0.159104,0.041667
1778247480.7532027,25,0.1977,0,-1.7416,-0.0399,-0.3058,0.581461,0.0050,14.63,-27.19,10.09,0.159104,0.040000
1778247480.769124,26,0.1990,0,-1.7643,-0.0393,-0.3560,0.551208,0.0050,13.38,-27.00,9.40,0.159104,0.038462
1778247480.785134,27,0.2001,0,-1.7217,-0.0367,-0.4025,0.470603,0.0051,10.31,-25.03,7.59,0.159104,0.037037
1778247480.800211,28,0.2008,0,-1.5790,-0.0310,-0.4417,0.350962,0.0050,6.75,-20.28,5.37,0.159104,0.035714
1778247480.815383,29,0.2018,0,-1.3176,-0.0216,-0.4692,0.217027,0.0051,3.65,-12.43,2.99,0.159104,0.034483
1778247480.8306072,30,0.2044,0,-1.0004,-0.0106,-0.4834,0.105246,0.0051,3.49,-2.70,0.66,0.159104,0.034064
1778247480.8458211,31,0.2102,0,-0.6633,0.0011,-0.4837,0.038018,0.0051,7.22,7.68,-1.92,0.159104,0.034064
1778247480.8609095,32,0.2204,0,-0.3505,0.0120,-0.4708,0.018740,0.0050,11.90,16.36,-4.69,0.159104,0.034064
1778247480.876135,33,0.2333,0,-0.1139,0.0203,-0.4478,0.026356,0.0051,16.42,22.17,-7.38,0.159104,0.034064
1778247480.8921514,34,0.2469,0,0.0777,0.0271,-0.4165,0.039611,0.0051,19.22,25.66,-9.50,0.159104,0.034064
1778247480.9081328,35,0.2601,0,0.2082,0.0313,-0.3799,0.048632,0.0051,20.13,26.64,-10.33,0.159104,0.034064
1778247480.924084,36,0.2710,0,0.2472,0.0317,-0.3427,0.046519,0.0051,21.00,25.36,-10.26,0.159104,0.034064
1778247480.940061,37,0.2795,0,0.1883,0.0276,-0.3103,0.036299,0.0051,21.89,22.11,-9.27,0.159104,0.034064
1778247480.9568667,38,0.2851,0,0.0098,0.0183,-0.2891,0.024782,0.0059,22.50,16.86,-7.22,0.159104,0.034064
1778247480.9720008,39,0.2873,0,-0.3318,0.0018,-0.2877,0.031733,0.0042,22.62,9.25,-3.82,0.159104,0.034064
1778247480.9871645,40,0.2873,0,-0.7566,-0.0177,-0.3098,0.066451,0.0051,21.58,0.38,0.18,0.159104,0.034064
1778247481.0023284,41,0.2857,0,-1.1891,-0.0365,-0.3545,0.123469,0.0051,19.00,-8.66,3.57,0.159104,0.034064
1778247481.0176067,42,0.2835,0,-1.5730,-0.0522,-0.4179,0.190351,0.0051,15.69,-16.89,5.84,0.159104,0.034064
1778247481.0332167,43,0.2816,0,-1.8044,-0.0602,-0.4909,0.241024,0.0051,11.35,-22.66,6.13,0.159104,0.034064
1778247481.0492818,44,0.2798,0,-1.9022,-0.0619,-0.5656,0.258523,0.0051,5.66,-26.26,4.49,0.159104,0.034064
1778247481.0652816,45,0.2790,0,-1.9102,-0.0595,-0.6373,0.242301,0.0051,0.42,-27.69,2.26,0.159104,0.034064
