time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1778247576.4026523,1,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,1.000000,1.000000
1778247576.4084582,2,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,0.500000,0.500000
1778247576.4142835,3,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,0.333333,0.333333
1778247576.4202027,4,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,0.250000,0.250000
1778247576.4258938,5,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.03,0.200000,0.200000
1778247576.4366605,6,0.9996,0,-2.0019,-0.3335,-0.6115,0.168628,0.0050,-23.11,0.166667,0.166667
1778247576.4525704,7,0.9996,0,-2.0698,-0.2913,-1.0694,0.122984,0.0050,-23.15,0.159104,0.142857
1778247576.4685347,8,0.9996,0,-2.1157,-0.2522,-1.4209,0.095860,0.0050,-23.17,0.159104,0.125000
1778247576.48433,9,0.9997,0,-2.1106,-0.2113,-1.6853,0.076641,0.0050,-23.51,0.159104,0.111111
1778247576.5001054,10,0.9997,0,-2.0978,-0.1757,-1.8847,0.063515,0.0050,-24.30,0.159104,0.100000
1778247576.5151424,11,0.9997,0,-2.1838,-0.1614,-2.0586,0.056448,0.0042,-25.59,0.159104,0.090909
1778247576.5302432,12,0.9998,0,-2.2244,-0.1422,-2.2028,0.050360,0.0042,-27.05,0.159104,0.083333
1778247576.5443895,13,0.9998,0,-2.3423,-0.1383,-2.3412,0.045089,0.0041,-28.82,0.159104,0.076923
1778247576.5586872,14,0.9998,0,-2.4641,-0.1357,-2.4760,0.037517,0.0042,-30.52,0.159104,0.071429
1778247576.5729434,15,0.9998,0,-2.5458,-0.1271,-2.5992,0.031112,0.0042,-31.79,0.159104,0.066667
1778247576.5874007,16,0.9997,0,-2.6432,-0.1224,-2.7167,0.023957,0.0042,-32.73,0.159104,0.062500
1778247576.6017373,17,0.9997,0,-2.6761,-0.1081,-2.8161,0.023159,0.0042,-32.71,0.159104,0.058824
1778247576.6159387,18,0.9998,0,-2.3966,-0.0465,-2.8367,0.065727,0.0042,-31.03,0.159104,0.055556
1778247576.6302729,19,0.9998,0,-2.2435,-0.0147,-2.8195,0.072304,0.0042,-28.40,0.159104,0.052632
1778247576.6454368,20,0.9997,0,-2.0236,0.0226,-2.7583,0.076855,0.0042,-25.95,0.159104,0.050000
1778247576.6613579,21,0.9994,0,-1.8677,0.0438,-2.6742,0.066054,0.0050,-24.15,0.159104,0.047619
1778247576.6772661,22,0.9989,0,-2.0234,0.0121,-2.6331,0.041703,0.0049,-23.96,0.159104,0.045455
1778247576.6929636,23,0.9984,0,-2.0047,0.0131,-2.5933,0.033612,0.0049,-24.80,0.159104,0.043478
1778247576.7089045,24,0.9980,0,-2.0630,0.0018,-2.5695,0.022878,0.0050,-25.62,0.159104,0.041667
1778247576.7247698,25,0.9978,0,-2.0628,0.0015,-2.5478,0.019730,0.0049,-25.98,0.159104,0.040000
1778247576.7405818,26,0.9977,0,-2.0920,-0.0033,-2.5335,0.019097,0.0049,-25.85,0.159104,0.038462
1778247576.756352,27,0.9978,0,-2.2683,-0.0308,-2.5534,0.028868,0.0049,-26.17,0.159104,0.037037
1778247576.771436,28,0.9982,0,-2.4405,-0.0533,-2.6007,0.044813,0.0042,-25.35,0.159104,0.035714
1778247576.7865727,29,0.9988,0,-2.7243,-0.0899,-2.6918,0.080676,0.0042,-23.34,0.159104,0.034483
1778247576.801424,30,0.9993,0,-2.9382,-0.1096,-2.8060,0.104099,0.0041,-19.68,0.159104,0.033333
1778247576.8163435,31,0.9994,0,-2.9977,-0.1016,-2.9105,0.130883,0.0042,-13.45,0.159104,0.032258
1778247576.831329,32,0.9990,0,-2.9926,-0.0847,-2.9951,0.138792,0.0042,-8.98,0.159104,0.031250
1778247576.846289,33,0.9981,0,-2.8607,-0.0503,-3.0398,0.121977,0.0042,-6.74,0.159104,0.030303
1778247576.8622327,34,0.9973,0,-2.7666,-0.0274,-3.0583,0.102348,0.0050,-7.36,0.159104,0.029412
1778247576.8779316,35,0.9967,0,-2.6608,-0.0063,-3.0531,0.078179,0.0049,-10.59,0.159104,0.028571
1778247576.893711,36,0.9968,0,-2.5504,0.0122,-3.0273,0.069505,0.0049,-13.38,0.159104,0.027778
1778247576.9094687,37,0.9974,0,-2.4295,0.0295,-2.9825,0.059930,0.0049,-15.84,0.159104,0.027027
1778247576.9251535,38,0.9983,0,-2.3785,0.0329,-2.9345,0.053400,0.0050,-17.80,0.159104,0.026316
1778247576.9409332,39,0.9989,0,-2.2827,0.0429,-2.8761,0.049308,0.0049,-19.36,0.159104,0.025641
1778247576.9552672,40,0.9987,0,-2.2593,0.0398,-2.8218,0.038808,0.0042,-21.53,0.159104,0.025000
1778247576.97037,41,0.9975,0,-2.3100,0.0254,-2.7846,0.033476,0.0042,-24.30,0.159104,0.024390
1778247576.9857464,42,0.9958,0,-2.2001,0.0388,-2.7328,0.025347,0.0042,-25.67,0.159104,0.023810
1778247577.001049,43,0.9941,0,-2.1639,0.0384,-2.6821,0.019625,0.0046,-26.31,0.159104,0.023256
1778247577.0169508,44,0.9927,0,-2.1345,0.0370,-2.6336,0.016002,0.0049,-27.59,0.159104,0.022727
1778247577.0327013,45,0.9920,0,-2.0538,0.0439,-2.5779,0.011916,0.0050,-27.32,0.159104,0.022222
1778247577.0484202,46,0.9918,0,-2.0445,0.0384,-2.5288,0.012842,0.0050,-26.81,0.159104,0.021739
1778247577.0645318,47,0.9918,0,-2.0369,0.0336,-2.4856,0.013946,0.0050,-26.62,0.159104,0.021277
1778247577.0803308,48,0.9919,0,-1.9712,0.0386,-2.4371,0.019033,0.0050,-25.17,0.159104,0.020833
1778247577.095957,49,0.9919,0,-1.9256,0.0397,-2.3879,0.019586,0.0049,-24.41,0.159104,0.020408
1778247577.1117344,50,0.9919,0,-1.8499,0.0454,-2.3327,0.020930,0.0049,-22.34,0.159104,0.020000
1778247577.1275346,51,0.9922,0,-1.7720,0.0505,-2.2722,0.020007,0.0050,-20.96,0.159104,0.019608
1778247577.1432014,52,0.9927,0,-1.7081,0.0527,-2.2098,0.019552,0.0049,-21.14,0.159104,0.019231
1778247577.1592166,53,0.9938,0,-1.6030,0.0609,-2.1386,0.023135,0.0050,-21.53,0.159104,0.018868
1778247577.174974,54,0.9952,0,-1.6843,0.0384,-2.0925,0.026166,0.0049,-24.45,0.159104,0.018519
1778247577.19082,55,0.9968,0,-1.7021,0.0295,-2.0565,0.029504,0.0049,-26.78,0.159104,0.018182
