time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778159284.1410754,1,0.0197,1,-0.1052,0.0000,0.0000,0.182348,0.0043,25.78,32.17,-12.63,1.000000,1.000000
1778159284.1561587,2,0.0197,1,-0.1181,0.0000,0.0000,0.245608,0.0043,24.24,27.94,-10.22,0.500000,0.500000
1778159284.1711557,3,0.0195,1,-0.1278,0.0000,0.0000,0.300753,0.0042,20.41,23.90,-6.86,0.333333,0.333333
1778159284.1862457,4,0.0192,1,-0.1303,0.0000,0.0000,0.317749,0.0042,16.47,22.47,-4.22,0.250000,0.250000
1778159284.201323,5,0.0190,1,-0.1218,0.0000,0.0000,0.287387,0.0042,14.79,24.52,-4.10,0.200000,0.200000
1778159284.2163289,6,0.0190,1,-0.1128,0.0000,0.0000,0.238448,0.0042,15.28,27.67,-5.44,0.166667,0.166667
1778159284.2313294,7,0.0191,1,-0.1161,0.0000,0.0000,0.251817,0.0042,17.36,27.43,-6.04,0.142857,0.159104
1778159284.2463648,8,0.0192,1,-0.1254,0.0000,0.0000,0.334130,0.0042,16.91,22.77,-4.73,0.125000,0.159104
1778159284.261331,9,0.0197,1,-0.1392,0.0000,0.0000,0.407555,0.0042,13.33,16.67,-2.15,0.111111,0.159104
1778159284.2763374,10,0.0212,1,-0.1509,0.0000,0.0000,0.420819,0.0042,10.36,14.54,-0.28,0.100000,0.159104
1778159284.2913737,11,0.0276,1,-0.1750,0.0000,0.0000,0.376618,0.0042,8.85,16.10,-0.29,0.090909,0.159104
1778159284.306423,12,0.0471,1,-0.2564,0.0000,0.0000,0.294226,0.0042,11.73,19.36,-2.20,0.083333,0.159104
1778159284.3215034,13,0.0737,1,-0.4065,0.0000,0.0000,0.250187,0.0042,16.69,20.60,-3.71,0.076923,0.159104
1778159284.3374567,14,0.1058,0,-0.6341,-0.0017,-0.0124,0.265835,0.0050,18.78,16.44,-3.33,0.071429,0.159104
