time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778159319.7768261,1,0.0197,1,-0.1052,0.0000,0.0000,0.182348,0.0047,25.78,32.17,-12.63,1.000000,1.000000
1778159319.7939146,2,0.0197,1,-0.1181,0.0000,0.0000,0.245608,0.0048,24.24,27.94,-10.22,0.500000,0.500000
1778159319.8108003,3,0.0195,1,-0.1278,0.0000,0.0000,0.300753,0.0047,20.41,23.90,-6.86,0.333333,0.333333
1778159319.8274198,4,0.0192,1,-0.1303,0.0000,0.0000,0.317749,0.0048,16.47,22.47,-4.22,0.250000,0.250000
1778159319.844266,5,0.0190,1,-0.1218,0.0000,0.0000,0.287387,0.0048,14.79,24.52,-4.10,0.200000,0.200000
1778159319.8609107,6,0.0190,1,-0.1128,0.0000,0.0000,0.238448,0.0047,15.28,27.67,-5.44,0.166667,0.166667
1778159319.877527,7,0.0191,1,-0.1161,0.0000,0.0000,0.251817,0.0047,17.36,27.43,-6.04,0.142857,0.142857
1778159319.894201,8,0.0192,1,-0.1254,0.0000,0.0000,0.334130,0.0048,16.91,22.77,-4.73,0.125000,0.125000
1778159319.911717,9,0.0197,1,-0.1392,0.0000,0.0000,0.407555,0.0048,13.33,16.67,-2.15,0.111111,0.111111
1778159319.9282086,10,0.0212,1,-0.1509,0.0000,0.0000,0.420819,0.0047,10.36,14.54,-0.28,0.100000,0.100000
1778159319.9446352,11,0.0276,1,-0.1750,0.0000,0.0000,0.376618,0.0047,8.85,16.10,-0.29,0.090909,0.090909
1778159319.9613802,12,0.0471,1,-0.2564,0.0000,0.0000,0.294226,0.0048,11.73,19.36,-2.20,0.083333,0.083333
1778159319.9785466,13,0.0737,1,-0.4065,0.0000,0.0000,0.250187,0.0050,16.69,20.60,-3.71,0.076923,0.076923
1778159319.9962206,14,0.1058,0,-0.6341,-0.0017,-0.0065,0.265835,0.0056,18.78,16.44,-3.33,0.071429,0.071429
1778159320.0140007,15,0.1376,0,-0.8875,-0.0040,-0.0186,0.286387,0.0057,18.84,10.73,-1.92,0.066667,0.066667
1778159320.030983,16,0.1654,0,-1.0214,-0.0054,-0.0343,0.268165,0.0048,15.27,7.17,-0.18,0.062500,0.062500
1778159320.0482137,17,0.1892,0,-1.0059,-0.0051,-0.0501,0.217579,0.0049,11.23,7.31,0.60,0.058824,0.058824
1778159320.0652103,18,0.2103,0,-0.8527,-0.0033,-0.0628,0.146498,0.0047,9.07,11.15,-0.07,0.055556,0.055556
1778159320.0831375,19,0.2299,0,-0.6651,-0.0010,-0.0710,0.071365,0.0056,8.72,15.86,-1.54,0.052632,0.052632
1778159320.100803,20,0.2475,0,-0.5887,-0.0000,-0.0775,0.037840,0.0056,10.93,17.97,-2.66,0.050000,0.050000
1778159320.117762,21,0.2617,0,-0.7030,-0.0014,-0.0867,0.051490,0.0053,13.56,15.46,-2.55,0.047619,0.047619
1778159320.1344023,22,0.2698,0,-1.0061,-0.0051,-0.1030,0.116496,0.0052,15.30,8.23,-1.06,0.045455,0.045455
1778159320.151293,23,0.2716,0,-1.2678,-0.0082,-0.1249,0.167323,0.0055,12.10,0.46,0.37,0.043478,0.043478
1778159320.1689692,24,0.2689,0,-1.3753,-0.0093,-0.1481,0.181786,0.0057,4.74,-5.22,1.27,0.041667,0.041667
1778159320.1867743,25,0.2640,0,-1.2886,-0.0083,-0.1683,0.165366,0.0057,-2.87,-6.65,1.52,0.040000,0.040000
1778159320.2045894,26,0.2586,0,-0.9905,-0.0052,-0.1816,0.101984,0.0056,-10.48,-3.68,0.98,0.038462,0.038462
1778159320.222426,27,0.2537,0,-0.6769,-0.0022,-0.1885,0.043539,0.0056,-16.07,0.30,1.07,0.037037,0.037037
1778159320.2389219,28,0.2502,0,-0.4684,-0.0003,-0.1914,0.015452,0.0046,-18.64,3.57,1.75,0.035714,0.035714
1778159320.2554193,29,0.2479,0,-0.3367,0.0008,-0.1918,0.003985,0.0047,-20.76,5.25,2.22,0.034483,0.034483
1778159320.2720232,30,0.2449,0,-0.3253,0.0009,-0.1921,0.003929,0.0047,-21.25,5.42,2.31,0.034064,0.033333
1778159320.289042,31,0.2409,0,-0.5068,-0.0006,-0.1951,0.030772,0.0048,-16.37,4.74,2.12,0.034064,0.032258
1778159320.3075974,32,0.2364,0,-0.7866,-0.0029,-0.2023,0.084315,0.0057,-7.26,3.63,1.98,0.034064,0.031250
1778159320.3253593,33,0.2314,0,-1.1167,-0.0055,-0.2142,0.149045,0.0056,2.68,1.73,2.00,0.034064,0.030303
1778159320.3429728,34,0.2279,0,-1.4521,-0.0080,-0.2304,0.231805,0.0055,12.62,-1.08,2.63,0.034064,0.029412
1778159320.3604736,35,0.2270,0,-1.6657,-0.0096,-0.2493,0.303273,0.0055,20.38,-3.58,3.94,0.034064,0.028571
1778159320.3777387,36,0.2277,0,-1.7953,-0.0105,-0.2695,0.351278,0.0055,24.17,-6.01,5.44,0.034064,0.027778
1778159320.3957,37,0.2289,0,-1.8947,-0.0112,-0.2908,0.387577,0.0054,27.12,-8.01,6.83,0.034064,0.027027
1778159320.413686,38,0.2301,0,-1.9532,-0.0116,-0.3123,0.406390,0.0055,29.04,-9.10,7.77,0.034064,0.026316
1778159320.4332428,39,0.2295,0,-2.0081,-0.0119,-0.3342,0.431851,0.0060,28.95,-10.30,8.45,0.034064,0.025641
1778159320.4513996,40,0.2261,0,-2.0695,-0.0123,-0.3563,0.480683,0.0055,26.72,-12.43,8.87,0.034064,0.025000
1778159320.4687808,41,0.2212,0,-2.1106,-0.0125,-0.3782,0.534704,0.0055,20.99,-15.94,8.22,0.034064,0.024390
1778159320.4860845,42,0.2188,0,-2.1260,-0.0126,-0.3998,0.560241,0.0055,13.71,-19.33,6.80,0.034064,0.023810
1778159320.5034761,43,0.2219,0,-2.0127,-0.0116,-0.4197,0.495780,0.0055,6.25,-19.01,4.81,0.034064,0.023256
1778159320.52148,44,0.2300,0,-1.7131,-0.0092,-0.4355,0.362294,0.0059,1.28,-12.88,2.63,0.034064,0.022727
1778159320.5392392,45,0.2390,0,-1.3212,-0.0059,-0.4461,0.209962,0.0054,1.86,-0.64,0.25,0.034064,0.022222
1778159320.556437,46,0.2437,0,-0.9117,-0.0025,-0.4510,0.075763,0.0055,8.23,15.23,-4.88,0.034064,0.021739
1778159320.5746617,47,0.2436,0,-0.5709,0.0004,-0.4513,0.016535,0.0056,18.16,30.24,-12.95,0.034064,0.021277
1778159320.592882,48,0.2403,0,-0.3795,0.0020,-0.4489,0.005944,0.0055,28.58,41.76,-22.14,0.034064,0.020833
1778159320.6112604,49,0.2363,0,-0.3134,0.0025,-0.4458,0.006666,0.0056,36.76,48.66,-30.02,0.034064,0.020408
1778159320.6299915,50,0.2338,0,-0.3082,0.0025,-0.4427,0.006939,0.0059,39.00,50.37,-32.35,0.034064,0.020000
1778159320.6486785,51,0.2310,0,-0.3805,0.0019,-0.4405,0.006058,0.0053,36.78,47.24,-29.16,0.034064,0.019608
1778159320.6658502,52,0.2275,0,-0.4615,0.0013,-0.4394,0.005348,0.0047,35.00,42.16,-25.21,0.034064,0.019231
1778159320.6851392,53,0.2245,0,-0.5311,0.0007,-0.4390,0.004918,0.0064,33.49,37.57,-21.73,0.034064,0.018868
1778159320.703367,54,0.2216,0,-0.5891,0.0003,-0.4394,0.005063,0.0055,31.38,35.11,-19.04,0.034064,0.018519
1778159320.7224813,55,0.2188,0,-0.5852,0.0003,-0.4396,0.004704,0.0064,26.63,35.06,-15.99,0.034064,0.018182
1778159320.7396948,56,0.2158,0,-0.6024,0.0002,-0.4401,0.005805,0.0055,17.86,33.60,-10.79,0.034064,0.017857
1778159320.7577455,57,0.2131,0,-0.6880,-0.0004,-0.4415,0.015486,0.0056,7.39,28.54,-4.83,0.034064,0.017544
1778159320.7742496,58,0.2111,0,-0.9230,-0.0021,-0.4453,0.065087,0.0046,-1.09,18.38,-0.60,0.034064,0.017241
1778159320.7913122,59,0.2113,0,-1.2478,-0.0045,-0.4526,0.154487,0.0054,-5.97,5.14,0.76,0.034064,0.016949
1778159320.808456,60,0.2138,0,-1.5944,-0.0069,-0.4636,0.282612,0.0055,-8.60,-8.31,0.23,0.034064,0.016667
